Nom;Nom complet;sexe;race;couleurs;poids
Chloé;Chloé de Grèce;2;iriredse;jaune;0.8
Romane;Romane de Slovaquie;2;ovtccau;vert,rouge,violet;0.8
Léa;Léa de Malte;2;jackrute;violet;5.0
Arthur;Arthur de Slovaquie;1;harrier;violet;6.3
Lina;Lina de Chypre;2;berger_all;bleu,rouge,rouge;19.4
Inès;Inès de Slovénie;2;dunker;indigo,indigo,indigo;0.3
Léna;Léna de Portugal;2;dunker;violet,orange;16.8
Chloé;Chloé de Slovénie;2;jackrute;indigo;12.7
Louise;Louise de Espagne;2;golden_ret;orange,rouge;0.8
Tom;Tom de Slovaquie;1;harrier;indigo,rouge,jaune;7.8
Timéo;Timéo de Belgique;1;danois;indigo,rouge,bleu;2.5
Enzo;Enzo de Espagne;1;estrela;jaune,bleu,jaune;1.1
Lina;Lina de Lettonie;2;ovtccau;bleu;8.8
Louna;Louna de Slovaquie;2;akita;jaune,jaune,violet;3.1
Léo;Léo de Lettonie;1;estrela;violet,jaune;19.4
Camille;Camille de Autriche;2;iriredse;bleu;14.3
Enzo;Enzo de Finlande;1;danois;indigo;16.1
Lola;Lola de Malte;2;danois;rouge;3.5
Chloé;Chloé de Irlande;2;tchin;violet;19.0
Raphaël;Raphaël de Pays-Bas;1;estrela;bleu,vert;4.6
Tom;Tom de Irlande;1;westie;violet,orange,violet;4.9
Chloé;Chloé de Allemagne;2;rottweiler;jaune;3.5
Camille;Camille de Espagne;2;ovtccau;indigo,violet;0.8
Manon;Manon de Allemagne;2;ovtccau;violet,bleu;1.4
Mathis;Mathis de Slovaquie;1;golden_ret;vert,rouge,jaune;4.9
Lola;Lola de Grèce;2;harrier;rouge,orange;9.1
Inès;Inès de Espagne;2;tchin;violet,indigo,jaune;11.8
Romane;Romane de Italie;2;tchin;violet;10.4
Louna;Louna de Portugal;2;westie;orange;6.8
Noah;Noah de Italie;1;caniche;bleu,vert;18.7
Camille;Camille de Portugal;2;maltais;violet,rouge;7.7
Zoé;Zoé de Slovaquie;2;golden_ret;bleu;2.9
Théo;Théo de Irlande;1;ovtccau;violet;10.1
Raphaël;Raphaël de Espagne;1;rottweiler;indigo;13.0
Louis;Louis de Pays-Bas;1;rottweiler;indigo;18.0
Léo;Léo de France;1;caniche;vert,rouge;17.7
Emma;Emma de Luxembourg;2;dunker;jaune,vert,indigo;8.5
Timéo;Timéo de Irlande;1;iriredse;orange,indigo;9.2
Noah;Noah de Grèce;1;akita;violet,orange;13.2
Lucas;Lucas de Malte;1;akita;bleu;13.0
Maëlys;Maëlys de Espagne;2;danois;bleu;0.8
Alice;Alice de Lettonie;2;golden_ret;rouge,orange;15.7
Adam;Adam de Chypre;1;harrier;orange,jaune;15.8
Nathan;Nathan de Italie;1;akitinu;orange,bleu,orange;16.2
Gabriel;Gabriel de Luxembourg;1;rottweiler;violet;1.2
Lina;Lina de Espagne;2;irisett;violet,violet,indigo;13.5
Romane;Romane de Malte;2;irisett;rouge,rouge,violet;3.3
Maël;Maël de Slovénie;1;westie;indigo,violet;12.8
Arthur;Arthur de Espagne;1;basset_alp;orange,indigo,orange;11.3
Noah;Noah de Slovaquie;1;labrador;violet,violet;17.4
Mathis;Mathis de Lettonie;1;harrier;rouge,bleu;12.1
Chloé;Chloé de Malte;2;dunker;jaune,bleu;12.2
Adam;Adam de Irlande;1;harrier;orange,orange;10.6
Théo;Théo de Lettonie;1;estrela;jaune,bleu,rouge;6.1
Lucas;Lucas de Irlande;1;danois;jaune,indigo;11.0
Jules;Jules de Chypre;1;irisett;rouge,violet;13.4
Lilou;Lilou de Espagne;2;caniche;jaune;6.5
Gabriel;Gabriel de Allemagne;1;akitinu;vert,violet,rouge;7.6
Ethan;Ethan de Belgique;1;golden_ret;vert,jaune,rouge;19.2
Ethan;Ethan de Lettonie;1;akita;orange;4.1
Timéo;Timéo de Belgique;1;caniche;jaune;15.2
Alice;Alice de Espagne;2;estrela;orange;7.2
Raphaël;Raphaël de Finlande;1;berger_all;orange,bleu;5.4
Lilou;Lilou de Autriche;2;caniche;rouge,jaune,jaune;19.0
Maël;Maël de Lettonie;1;dunker;rouge,rouge;6.0
Léa;Léa de Belgique;2;maltais;indigo,orange,indigo;11.5
Emma;Emma de Luxembourg;2;jackrute;violet;15.4
Lucas;Lucas de Portugal;1;dunker;orange,orange;11.6
Ethan;Ethan de Italie;1;basset_alp;rouge,violet;13.3
Eva;Eva de Slovaquie;2;westie;rouge;3.2
Chloé;Chloé de Slovénie;2;rottweiler;indigo;4.3
Léa;Léa de Lettonie;2;kangai;rouge,vert;7.8
Ethan;Ethan de Grèce;1;rottweiler;vert;5.1
Alice;Alice de Pays-Bas;2;tchin;jaune,orange;11.5
Inès;Inès de Italie;2;berger_all;rouge;17.9
Eva;Eva de Slovénie;2;golden_ret;bleu,indigo,orange;8.5
Lilou;Lilou de Espagne;2;maltais;vert;2.5
Maël;Maël de Grèce;1;westie;orange,violet,vert;5.9
Adam;Adam de Belgique;1;iriredse;violet;6.8
Ethan;Ethan de Pays-Bas;1;tchin;indigo;18.8
Sarah;Sarah de Irlande;2;jackrute;rouge;6.3
Nathan;Nathan de Allemagne;1;tchin;orange,violet,vert;16.7
Sarah;Sarah de France;2;akita;orange,rouge,vert;2.3
Maëlys;Maëlys de Luxembourg;2;ovtccau;bleu,indigo;16.8
Raphaël;Raphaël de France;1;labrador;jaune,vert;5.4
Louis;Louis de Slovaquie;1;basset_alp;jaune,violet,indigo;13.4
Louise;Louise de Irlande;2;berger_all;bleu,jaune,orange;11.4
Louna;Louna de Slovaquie;2;jackrute;vert,bleu,violet;13.5
Maël;Maël de Italie;1;caniche;vert,indigo;6.1
Mathis;Mathis de Slovénie;1;harrier;vert;8.1
Maël;Maël de Malte;1;westie;orange;9.4
Lola;Lola de Autriche;2;basset_alp;vert,rouge,violet;2.1
Clara;Clara de Allemagne;2;westie;vert,vert;6.6
Enzo;Enzo de Italie;1;irisett;rouge,jaune;15.1
Maël;Maël de France;1;rottweiler;indigo,violet;4.7
Mathis;Mathis de Lettonie;1;jackrute;rouge,rouge;12.7
Zoé;Zoé de Finlande;2;estrela;rouge,indigo,bleu;9.4
Chloé;Chloé de Estonie;2;akita;orange,jaune;13.4
Jade;Jade de Autriche;2;kangai;vert,bleu,violet;13.8
Ethan;Ethan de France;1;dunker;vert,vert;9.5
Enzo;Enzo de Portugal;1;labrador;vert,indigo,jaune;7.5
Adam;Adam de Allemagne;1;labrador;bleu,violet,violet;9.7
Emma;Emma de Autriche;2;kangai;rouge;5.8
Emma;Emma de Irlande;2;ovtccau;vert,rouge,indigo;18.7
Léna;Léna de Pays-Bas;2;dunker;jaune;1.7
Timéo;Timéo de Chypre;1;estrela;bleu;17.1
Louis;Louis de Finlande;1;estrela;vert;7.1
Léna;Léna de Irlande;2;caniche;vert,vert,violet;18.2
Léo;Léo de Luxembourg;1;dunker;jaune;11.8
Timéo;Timéo de Finlande;1;ovtccau;violet,rouge,indigo;19.4
Hugo;Hugo de Autriche;1;danois;rouge;7.3
Emma;Emma de Slovaquie;2;harrier;rouge,indigo;13.1
Louis;Louis de Pays-Bas;1;ovtccau;orange,jaune,vert;18.7
Chloé;Chloé de Slovénie;2;basset_alp;vert;6.7
Camille;Camille de Finlande;2;ovtccau;rouge,bleu;1.7
Camille;Camille de Luxembourg;2;tchin;violet;0.1
Raphaël;Raphaël de France;1;jackrute;bleu,rouge,vert;17.4
Inès;Inès de Belgique;2;rottweiler;rouge,indigo;1.7
Emma;Emma de Irlande;2;labrador;vert,bleu;12.0
Enzo;Enzo de Lettonie;1;dunker;jaune;10.6
Hugo;Hugo de Finlande;1;danois;indigo,bleu;9.9
Sarah;Sarah de France;2;dunker;rouge,violet;0.6
Jade;Jade de Chypre;2;rottweiler;indigo;0.8
Alice;Alice de Pays-Bas;2;maltais;jaune;15.1
Lola;Lola de Belgique;2;rottweiler;bleu;11.5
Lina;Lina de Lettonie;2;irisett;bleu,bleu,vert;4.2
Léo;Léo de Allemagne;1;jackrute;vert,bleu;15.2
Jade;Jade de Slovénie;2;golden_ret;jaune,vert,vert;2.1
Maëlys;Maëlys de Autriche;2;labrador;orange,jaune,rouge;5.8
Chloé;Chloé de Pays-Bas;2;westie;jaune;12.8
Louise;Louise de Irlande;2;irisett;rouge,vert;12.5
Jules;Jules de Estonie;1;danois;orange;1.7
Raphaël;Raphaël de Portugal;1;berger_all;indigo,vert,rouge;7.5
Léa;Léa de Autriche;2;akitinu;vert,rouge;2.2
Clara;Clara de Grèce;2;rottweiler;jaune;2.8
Léna;Léna de Italie;2;caniche;rouge;9.5
Léo;Léo de Pays-Bas;1;akitinu;rouge,rouge,bleu;13.7
Maël;Maël de Italie;1;danois;vert,jaune,violet;13.6
Adam;Adam de Slovénie;1;harrier;violet;15.7
Nolan;Nolan de Malte;1;basset_alp;indigo;10.2
Chloé;Chloé de Lettonie;2;westie;bleu,rouge;7.3
Clément;Clément de Malte;1;berger_all;rouge,jaune;12.8
Jade;Jade de Italie;2;tchin;jaune,vert;2.2
Louis;Louis de Chypre;1;danois;indigo;16.9
Gabriel;Gabriel de Portugal;1;danois;orange,indigo;5.0
Maëlys;Maëlys de Allemagne;2;maltais;violet;8.2
Léa;Léa de Pays-Bas;2;tchin;vert,orange;14.0
Nathan;Nathan de Belgique;1;berger_all;indigo;16.5
Arthur;Arthur de Belgique;1;golden_ret;vert,rouge,vert;16.1
Adam;Adam de Espagne;1;akitinu;jaune,indigo;14.2
Jade;Jade de Chypre;2;dunker;orange,bleu,orange;12.8
Lilou;Lilou de Irlande;2;akitinu;vert;19.2
Clément;Clément de Grèce;1;caniche;bleu,violet,jaune;11.8
Théo;Théo de Estonie;1;basset_alp;vert,violet,violet;2.9
Léo;Léo de Luxembourg;1;basset_alp;bleu;7.6
Enzo;Enzo de France;1;golden_ret;indigo;3.2
Romane;Romane de Slovaquie;2;jackrute;vert,indigo;1.7
Jules;Jules de Autriche;1;kangai;violet,bleu;17.7
Mathis;Mathis de Pays-Bas;1;akita;rouge,jaune;11.4
Noah;Noah de Autriche;1;estrela;vert,bleu,orange;5.2
Clara;Clara de Luxembourg;2;caniche;rouge;1.1
Ethan;Ethan de Lettonie;1;akitinu;rouge,rouge;3.5
Lola;Lola de Pays-Bas;2;westie;bleu,orange,bleu;8.1
Raphaël;Raphaël de Autriche;1;iriredse;bleu,violet;0.3
Clara;Clara de Lettonie;2;tchin;vert,bleu;19.5
Nathan;Nathan de Belgique;1;berger_all;jaune;8.5
Tom;Tom de Italie;1;akitinu;bleu;18.8
Léna;Léna de Espagne;2;basset_alp;bleu,orange,vert;0.1
Enzo;Enzo de Belgique;1;berger_all;rouge,rouge;13.0
Théo;Théo de Chypre;1;golden_ret;vert,orange,jaune;8.8
Alice;Alice de Espagne;2;labrador;violet,indigo,bleu;19.9
Alice;Alice de Lettonie;2;harrier;vert,violet;3.7
Lina;Lina de Estonie;2;golden_ret;bleu;15.1
Lucas;Lucas de Belgique;1;maltais;vert,indigo,indigo;14.7
Léo;Léo de Portugal;1;iriredse;bleu,vert,bleu;15.6
Timéo;Timéo de Slovénie;1;rottweiler;jaune,violet,orange;7.3
Manon;Manon de Malte;2;estrela;vert,indigo,indigo;5.5
Sarah;Sarah de Belgique;2;akita;violet;10.1
Hugo;Hugo de Estonie;1;rottweiler;indigo,orange,bleu;5.0
Louise;Louise de Slovénie;2;maltais;vert,orange;8.9
Camille;Camille de Malte;2;berger_all;vert,violet,violet;18.8
Maël;Maël de Autriche;1;kangai;violet,jaune;13.2
Louise;Louise de Italie;2;akita;rouge,bleu;5.9
Léo;Léo de Irlande;1;rottweiler;bleu,vert;13.6
Clément;Clément de Allemagne;1;akitinu;indigo;17.1
Ethan;Ethan de Slovénie;1;harrier;jaune,orange;19.8
Manon;Manon de Lettonie;2;westie;jaune;7.7
Lina;Lina de Allemagne;2;tchin;violet,orange;17.2
Nolan;Nolan de Portugal;1;jackrute;rouge,violet,bleu;14.6
Nathan;Nathan de Slovaquie;1;tchin;vert,vert;6.3
Nathan;Nathan de Estonie;1;basset_alp;rouge,indigo;6.4
Jules;Jules de Espagne;1;ovtccau;rouge;5.9
Clara;Clara de Luxembourg;2;iriredse;violet,indigo,vert;4.1
Romane;Romane de Slovaquie;2;ovtccau;orange;18.4
Jade;Jade de Estonie;2;maltais;bleu,jaune;15.6
Enzo;Enzo de Portugal;1;caniche;orange,vert;16.3
Théo;Théo de Chypre;1;jackrute;vert,indigo,indigo;7.2
Zoé;Zoé de Slovénie;2;tchin;rouge,vert;0.7
Lola;Lola de France;2;irisett;jaune;17.0
Manon;Manon de Pays-Bas;2;maltais;vert,indigo,jaune;2.3
Jules;Jules de Pays-Bas;1;irisett;jaune,rouge;1.7
Arthur;Arthur de Autriche;1;irisett;orange;18.5
Louise;Louise de Finlande;2;ovtccau;vert;17.9
Alice;Alice de Autriche;2;labrador;vert;5.8
Lilou;Lilou de Pays-Bas;2;akitinu;jaune;17.6
Timéo;Timéo de France;1;akita;rouge,violet,jaune;14.1
Enzo;Enzo de Grèce;1;berger_all;rouge,vert,vert;17.3
Manon;Manon de Slovaquie;2;basset_alp;violet,indigo;2.7
Chloé;Chloé de Slovaquie;2;irisett;violet;6.0
Lina;Lina de Malte;2;tchin;jaune;15.0
Lola;Lola de Chypre;2;kangai;jaune;18.2
Romane;Romane de Allemagne;2;basset_alp;violet;12.4
Léo;Léo de France;1;caniche;violet;8.7
Lilou;Lilou de Autriche;2;estrela;indigo,rouge;13.6
Louise;Louise de Pays-Bas;2;danois;vert,indigo;2.2
Louna;Louna de Italie;2;ovtccau;violet;1.4
Arthur;Arthur de Luxembourg;1;caniche;vert;18.9
Noah;Noah de Slovaquie;1;irisett;orange;13.6
Jade;Jade de Finlande;2;danois;indigo,violet;4.8
Lina;Lina de Autriche;2;akitinu;violet,bleu;19.5
Romane;Romane de Italie;2;golden_ret;orange,rouge,jaune;16.8
Chloé;Chloé de Slovénie;2;rottweiler;rouge;16.5
Clément;Clément de Espagne;1;dunker;violet;4.9
Gabriel;Gabriel de Slovénie;1;berger_all;vert,vert;17.7
Jade;Jade de Malte;2;ovtccau;orange,vert;18.6
Léna;Léna de Slovénie;2;caniche;violet,violet;5.8
Sarah;Sarah de Luxembourg;2;westie;rouge,bleu;0.5
Léo;Léo de Belgique;1;akita;indigo,jaune,bleu;4.1
Louis;Louis de Pays-Bas;1;danois;violet,violet;5.0
Adam;Adam de Luxembourg;1;ovtccau;rouge,violet;4.6
Lina;Lina de Malte;2;westie;vert,vert,jaune;11.5
Eva;Eva de Slovénie;2;westie;vert,bleu;14.2
Jade;Jade de Slovaquie;2;caniche;vert;18.9
Ethan;Ethan de Espagne;1;irisett;rouge,vert;4.5
Léo;Léo de Finlande;1;harrier;bleu,orange,orange;9.4
Eva;Eva de Autriche;2;kangai;violet,violet,bleu;7.9
Jules;Jules de Chypre;1;golden_ret;orange,indigo;0.6
Enzo;Enzo de Italie;1;iriredse;bleu,bleu,orange;12.6
Théo;Théo de Allemagne;1;maltais;violet,rouge,vert;16.1
Tom;Tom de Irlande;1;golden_ret;bleu;17.0
Eva;Eva de Autriche;2;dunker;jaune,violet,indigo;9.7
Lola;Lola de France;2;jackrute;orange;10.3
Nathan;Nathan de Autriche;1;rottweiler;orange;10.9
Tom;Tom de Autriche;1;basset_alp;bleu,vert;1.8
Jules;Jules de Slovaquie;1;akitinu;jaune;1.3
Eva;Eva de Estonie;2;labrador;rouge,orange,jaune;5.1
Théo;Théo de Espagne;1;irisett;orange,violet;14.0
Nathan;Nathan de Allemagne;1;ovtccau;indigo;14.3
Manon;Manon de Portugal;2;ovtccau;rouge,jaune,vert;15.0
Timéo;Timéo de Italie;1;jackrute;rouge;16.6
Gabriel;Gabriel de Lettonie;1;dunker;orange,vert;2.8
Jules;Jules de France;1;rottweiler;rouge,orange,indigo;3.7
Emma;Emma de Italie;2;ovtccau;rouge,bleu,jaune;16.3
Nolan;Nolan de Portugal;1;labrador;jaune,rouge;6.6
Clara;Clara de Slovénie;2;dunker;orange;2.0
Théo;Théo de Belgique;1;maltais;indigo,vert;14.7
Adam;Adam de Portugal;1;irisett;bleu,orange;17.4
Théo;Théo de Allemagne;1;berger_all;orange;19.3
Romane;Romane de Pays-Bas;2;akita;bleu,rouge,indigo;5.2
Inès;Inès de Lettonie;2;berger_all;indigo,rouge;15.7
Jules;Jules de Chypre;1;kangai;jaune,violet;0.8
Clément;Clément de Lettonie;1;danois;jaune,bleu,violet;19.1
Lina;Lina de Slovénie;2;labrador;vert,violet;15.6
Louis;Louis de Slovénie;1;dunker;vert;9.5
Lilou;Lilou de Estonie;2;estrela;violet;6.9
Mathis;Mathis de Portugal;1;labrador;indigo,rouge;4.2
Nathan;Nathan de Lettonie;1;kangai;vert,orange,orange;11.8
Léo;Léo de Autriche;1;ovtccau;orange,bleu,vert;1.9
Raphaël;Raphaël de Pays-Bas;1;harrier;rouge;3.9
Chloé;Chloé de Italie;2;kangai;orange,indigo,violet;19.8
Chloé;Chloé de Autriche;2;maltais;vert,rouge;12.4
Eva;Eva de Italie;2;kangai;indigo,vert;16.9
Arthur;Arthur de Pays-Bas;1;kangai;indigo,vert,orange;14.4
Ethan;Ethan de Lettonie;1;golden_ret;bleu,vert,violet;14.2
Inès;Inès de Italie;2;labrador;vert,jaune;7.9
Camille;Camille de Finlande;2;iriredse;vert,rouge;9.6
Jade;Jade de Slovaquie;2;dunker;indigo,jaune,indigo;4.5
Chloé;Chloé de Chypre;2;caniche;rouge,orange,orange;2.8
Adam;Adam de Autriche;1;labrador;vert,violet;12.1
Camille;Camille de Malte;2;akitinu;indigo,orange;13.8
Romane;Romane de Luxembourg;2;rottweiler;orange,indigo,bleu;18.1
Noah;Noah de Belgique;1;tchin;indigo;2.0
Louis;Louis de Autriche;1;tchin;vert,orange,violet;4.1
Lola;Lola de Espagne;2;basset_alp;orange;3.4
Zoé;Zoé de Finlande;2;estrela;bleu;4.9
Léna;Léna de Autriche;2;akita;indigo,jaune;16.0
Chloé;Chloé de Autriche;2;irisett;indigo,jaune;11.0
Inès;Inès de Luxembourg;2;kangai;rouge,indigo,vert;15.1
Clément;Clément de France;1;caniche;rouge,orange;2.1
Zoé;Zoé de Italie;2;golden_ret;violet,vert;14.8
Camille;Camille de Italie;2;jackrute;orange;17.6
Clara;Clara de Espagne;2;akitinu;indigo,jaune,rouge;11.9
Alice;Alice de Slovénie;2;ovtccau;rouge,rouge,vert;0.8
Adam;Adam de Portugal;1;jackrute;bleu,vert;8.6
Sarah;Sarah de Pays-Bas;2;labrador;bleu;14.2
Jules;Jules de Slovaquie;1;caniche;jaune;2.2
Zoé;Zoé de Grèce;2;berger_all;bleu,orange;11.7
Lilou;Lilou de Espagne;2;labrador;vert,violet,rouge;3.2
Nathan;Nathan de Irlande;1;maltais;vert;4.9
Lina;Lina de Chypre;2;caniche;rouge;15.3
Sarah;Sarah de Italie;2;berger_all;vert,jaune;15.1
Sarah;Sarah de Slovaquie;2;estrela;jaune,bleu;15.1
Manon;Manon de Pays-Bas;2;caniche;violet,rouge;5.3
Emma;Emma de Slovaquie;2;ovtccau;rouge,orange;5.8
Mathis;Mathis de Belgique;1;akita;indigo,rouge,jaune;4.5
Noah;Noah de Estonie;1;danois;violet,indigo;8.5
Théo;Théo de France;1;basset_alp;bleu,jaune;12.8
Lola;Lola de Pays-Bas;2;tchin;rouge,orange;11.0
Clément;Clément de Autriche;1;westie;rouge,bleu,rouge;10.7
Nathan;Nathan de Luxembourg;1;labrador;orange,jaune,violet;19.6
Maëlys;Maëlys de Estonie;2;akitinu;indigo,violet,rouge;15.1
Lina;Lina de Allemagne;2;irisett;violet;2.3
Romane;Romane de Luxembourg;2;estrela;indigo,vert;3.8
Adam;Adam de Slovénie;1;berger_all;indigo,indigo,vert;8.8
Lola;Lola de Pays-Bas;2;berger_all;vert,indigo;7.8
Noah;Noah de Slovaquie;1;tchin;orange,jaune;7.0
Timéo;Timéo de Luxembourg;1;caniche;indigo,jaune;16.9
Camille;Camille de Autriche;2;akita;orange,violet;6.1
Arthur;Arthur de Chypre;1;ovtccau;violet,bleu;19.7
Théo;Théo de Irlande;1;akita;rouge,bleu,rouge;3.9
Tom;Tom de Pays-Bas;1;caniche;orange,orange;10.5
Léo;Léo de Irlande;1;dunker;jaune;12.8
Camille;Camille de Pays-Bas;2;irisett;orange,vert;13.3
Léa;Léa de Irlande;2;rottweiler;vert,jaune;6.8
Maëlys;Maëlys de Grèce;2;estrela;vert;1.5
Louise;Louise de Luxembourg;2;westie;jaune,orange;14.1
Léo;Léo de Chypre;1;iriredse;rouge,indigo;3.5
Lola;Lola de Finlande;2;rottweiler;vert;12.5
Chloé;Chloé de Autriche;2;akita;bleu,violet;8.1
Chloé;Chloé de Allemagne;2;ovtccau;indigo,rouge,vert;14.5
Zoé;Zoé de France;2;dunker;orange,rouge,jaune;12.7
Nathan;Nathan de Estonie;1;akita;bleu;2.3
Léna;Léna de Finlande;2;westie;indigo,violet;0.3
Lilou;Lilou de France;2;akitinu;jaune,bleu;4.3
Zoé;Zoé de Luxembourg;2;tchin;bleu,bleu,indigo;1.3
Lina;Lina de Belgique;2;basset_alp;jaune,vert,orange;0.0
Louise;Louise de Slovénie;2;danois;orange;2.0
Adam;Adam de Lettonie;1;akita;orange,orange;15.3
Emma;Emma de Allemagne;2;iriredse;jaune,jaune,bleu;0.9
Jade;Jade de Espagne;2;harrier;rouge,indigo,orange;12.5
Manon;Manon de Slovénie;2;jackrute;orange,vert,rouge;13.4
Raphaël;Raphaël de Lettonie;1;akitinu;orange;7.2
Lucas;Lucas de Italie;1;danois;rouge,indigo;3.6
Camille;Camille de Irlande;2;ovtccau;indigo;1.8
Romane;Romane de Irlande;2;akita;violet,orange;5.5
Zoé;Zoé de Espagne;2;golden_ret;rouge,vert,bleu;16.9
Léa;Léa de Pays-Bas;2;jackrute;rouge,rouge;7.9
Léo;Léo de Lettonie;1;dunker;jaune,orange,bleu;15.3
Jade;Jade de Chypre;2;golden_ret;violet,vert;18.6
Romane;Romane de Irlande;2;danois;bleu,violet,violet;18.5
Hugo;Hugo de Slovénie;1;iriredse;bleu,indigo,vert;3.4
Tom;Tom de Allemagne;1;tchin;orange,orange;9.1
Manon;Manon de Portugal;2;harrier;indigo,violet;11.4
Louis;Louis de Irlande;1;dunker;bleu,indigo;7.8
Camille;Camille de Slovaquie;2;basset_alp;vert,bleu,vert;1.0
Noah;Noah de Allemagne;1;tchin;rouge,vert,jaune;7.4
Hugo;Hugo de Malte;1;estrela;indigo;3.7
Théo;Théo de Allemagne;1;dunker;orange,vert;2.5
Noah;Noah de Lettonie;1;ovtccau;bleu,jaune;4.1
Camille;Camille de Portugal;2;westie;bleu,rouge;9.2
Jules;Jules de Autriche;1;golden_ret;jaune;1.9
Clément;Clément de Espagne;1;labrador;rouge;8.6
Maël;Maël de Estonie;1;golden_ret;vert,vert;14.4
Lola;Lola de Finlande;2;caniche;rouge,jaune,vert;3.9
Zoé;Zoé de Malte;2;basset_alp;orange,vert;9.7
Léna;Léna de Irlande;2;tchin;rouge,violet;4.4
Arthur;Arthur de Belgique;1;ovtccau;vert;15.4
Arthur;Arthur de Irlande;1;irisett;orange;19.8
Noah;Noah de Lettonie;1;iriredse;violet;14.6
Léa;Léa de Autriche;2;dunker;bleu,violet;8.3
Léna;Léna de Autriche;2;estrela;bleu;3.1
Adam;Adam de Chypre;1;berger_all;indigo;19.8
Nolan;Nolan de Slovaquie;1;ovtccau;rouge;15.4
Romane;Romane de Chypre;2;ovtccau;rouge,rouge;17.6
Gabriel;Gabriel de Lettonie;1;jackrute;violet,indigo;16.8
Maëlys;Maëlys de Belgique;2;akitinu;vert,rouge;2.5
Lina;Lina de Estonie;2;akita;vert,violet;1.6
Léa;Léa de Slovénie;2;jackrute;rouge;17.3
Hugo;Hugo de Grèce;1;harrier;rouge,rouge;2.7
Gabriel;Gabriel de Malte;1;estrela;vert;16.7
Romane;Romane de Slovénie;2;golden_ret;vert;15.3
Léa;Léa de Lettonie;2;maltais;rouge;13.9
Chloé;Chloé de Allemagne;2;iriredse;indigo,jaune,bleu;6.6
Mathis;Mathis de Pays-Bas;1;estrela;violet,jaune;6.1
Raphaël;Raphaël de Estonie;1;tchin;vert;19.1
Gabriel;Gabriel de Portugal;1;ovtccau;bleu,violet,orange;1.4
Maëlys;Maëlys de Portugal;2;golden_ret;orange,violet;3.5
Eva;Eva de Chypre;2;westie;bleu,vert,jaune;8.3
Louna;Louna de Estonie;2;ovtccau;rouge,rouge;3.8
Noah;Noah de Malte;1;basset_alp;rouge,violet,orange;9.4
Nathan;Nathan de Chypre;1;akitinu;jaune;9.5
Alice;Alice de Malte;2;akita;violet,orange,rouge;0.3
Eva;Eva de Belgique;2;akitinu;orange;0.2
Maëlys;Maëlys de Irlande;2;tchin;violet;18.1
Léa;Léa de Portugal;2;irisett;violet,jaune;17.9
Ethan;Ethan de France;1;akita;indigo,rouge;4.1
Clara;Clara de Autriche;2;iriredse;vert;15.4
Eva;Eva de Allemagne;2;golden_ret;vert;12.9
Alice;Alice de Pays-Bas;2;kangai;rouge,rouge,jaune;2.8
Léa;Léa de Irlande;2;akita;indigo;6.4
Ethan;Ethan de Slovénie;1;akitinu;violet;3.1
Jules;Jules de Lettonie;1;irisett;indigo;8.4
Alice;Alice de Malte;2;akita;bleu,vert;12.6
Louna;Louna de Malte;2;jackrute;jaune,violet,violet;9.6
Camille;Camille de Portugal;2;danois;vert;17.1
Théo;Théo de Allemagne;1;dunker;jaune;7.7
Théo;Théo de Lettonie;1;danois;orange;2.0
Arthur;Arthur de Lettonie;1;basset_alp;vert,indigo;5.9
Noah;Noah de Malte;1;harrier;orange,orange;5.1
Léna;Léna de Pays-Bas;2;jackrute;indigo,rouge;2.7
Léo;Léo de Italie;1;basset_alp;orange;14.4
Maël;Maël de Slovaquie;1;danois;bleu,violet;0.5
Léna;Léna de Lettonie;2;berger_all;orange,indigo;9.1
Raphaël;Raphaël de Slovénie;1;akita;rouge;1.0
Lola;Lola de France;2;akita;bleu;19.0
Tom;Tom de Pays-Bas;1;tchin;violet;17.5
Timéo;Timéo de Autriche;1;dunker;violet;12.5
Adam;Adam de Autriche;1;maltais;vert,jaune,indigo;6.0
Timéo;Timéo de Chypre;1;harrier;orange,violet,violet;9.4
Louna;Louna de Malte;2;dunker;violet,vert;17.0
Lola;Lola de Lettonie;2;akita;vert;8.2
Timéo;Timéo de Autriche;1;kangai;bleu;17.0
Camille;Camille de Pays-Bas;2;basset_alp;vert,orange;19.9
Jules;Jules de Portugal;1;estrela;jaune,orange;19.3
Léo;Léo de Autriche;1;iriredse;jaune;4.8
Camille;Camille de Finlande;2;maltais;jaune;3.2
Maël;Maël de Slovaquie;1;jackrute;jaune,rouge;7.7
Adam;Adam de Slovénie;1;estrela;rouge,bleu;7.9
Jules;Jules de Malte;1;maltais;orange,orange;9.6
Enzo;Enzo de Autriche;1;westie;bleu,orange,indigo;8.3
Jade;Jade de Malte;2;jackrute;rouge;16.4
Théo;Théo de Chypre;1;dunker;indigo,indigo,rouge;5.6
Ethan;Ethan de Estonie;1;kangai;orange,jaune;11.4
Clément;Clément de Lettonie;1;dunker;indigo,orange;5.2
Jade;Jade de Luxembourg;2;golden_ret;rouge,orange,violet;7.6
Inès;Inès de Espagne;2;harrier;vert,rouge,vert;7.0
Gabriel;Gabriel de Italie;1;harrier;bleu;2.3
Clément;Clément de Chypre;1;akitinu;jaune,rouge;9.8
Hugo;Hugo de Allemagne;1;labrador;vert,orange;0.7
Mathis;Mathis de Autriche;1;dunker;orange,orange,vert;19.7
Chloé;Chloé de Lettonie;2;golden_ret;jaune;4.0
